"gene_name","one_cell.ribo","two_cell.ribo","four_cell.ribo","eight_cell.ribo","one_cell.rna","two_cell.rna","four_cell.rna","eight_cell.rna","WT_one_cell_TE","WT_two_cell_TE","WT_four_cell_TE","WT_eight_cell_TE"
"C44B7.11",-1.88668240558841,-1.54314935482497,-1.34942363114227,-0.705198745372067,-1.03577086003475,-1.42008154263969,-1.37638156486271,-1.83087597719102,-0.850911545553659,-0.123067812185278,0.0269579337204349,1.12567723181896
"C44B7.12",2.29469716346617,2.22889266049926,2.05556063840006,1.84605000419623,-0.749839206574446,-1.11613608213143,-1.02517703211773,-1.43154955413501,3.04453637004062,3.34502874263069,3.08073767051778,3.27759955833123
"C44B9.3",0.307446186623846,0.664157233857996,0.177888264548821,0.717220395294583,-0.370331839050375,-0.784585631009862,-0.587656447570615,-0.402472224661813,0.677778025674221,1.44874286486786,0.765544712119436,1.1196926199564
"C44E4.5",1.05636961013667,1.18489727777553,1.24036698175455,0.957142048089711,0.153467681921394,-0.174191669878566,0.214618360224294,-0.0196856083971903,0.902901928215271,1.35908894765409,1.02574862153025,0.976827656486901
"C44H4.4",-0.455581965123678,0.00533858854916596,0.189768143540815,0.427750727666438,-0.6079525755633,-0.617956292767438,-0.604221604425085,-0.395803303542858,0.152370610439622,0.623294881316604,0.7939897479659,0.823554031209296
"C45B2.6",-0.324399832889933,-0.693313401571759,-0.854419690756815,-0.764533060965377,-1.21409073237224,-1.38692794479614,-1.35396479926651,-1.06110584557481,0.889690899482307,0.693614543224384,0.4995451085097,0.296572784609434
"C45G3.3",0.410877519478882,0.0817974053389967,-0.175544438942296,-0.150078590830112,-0.224596270071777,-0.849529462076738,-0.321632183970905,-0.105106357104595,0.635473789550659,0.931326867415734,0.146087745028609,-0.0449722337255173
"C45G9.2",-2.57982958614836,-1.89676566434661,-1.82370362736374,-1.76375918254405,1.40681375182222,1.3044505826569,1.0455002796421,1.17379902802183,-3.98664333797058,-3.20121624700351,-2.86920390700584,-2.93755821056588
"C45G9.5",-1.6068745116207,-1.61048258827086,-1.35851554218499,-1.10660187651389,-0.25555234806291,0.186102192629376,-0.254385170288214,-0.527389040448814,-1.35132216355779,-1.79658478090024,-1.10413037189678,-0.579212836065073
"C45H4.14",-2.0305234418143,0.0271445975152488,0.372755887098243,0.606012328603734,-1.6885631659749,-0.814048876663112,-1.13898310635249,-0.77820824225,-0.341960275839402,0.841193474178361,1.51173899345074,1.38422057085373
"C46A5.6",-2.57982958614836,-2.33766281241195,-2.20881488760053,-1.57890740223939,-1.17388887854322,-0.455898863533436,-0.355063817441919,-0.477675439264948,-1.40594070760513,-1.88176394887852,-1.85375107015861,-1.10123196297444
"C46C2.2",0.668557908944573,0.464666498080094,0.0887195285641376,0.4345159930242,-0.404372462140094,-0.872040385832359,-0.403422210090049,-0.652494192467059,1.07293037108467,1.33670688391245,0.492141738654187,1.08701018549126
"C46F11.4",1.65164450213356,1.59658040013514,1.58195958089469,1.64825164337216,0.158309313668482,-0.283639236067773,0.639270187191665,0.249697010327052,1.49333518846508,1.88021963620291,0.942689393703022,1.39855463304511
"C46F11.5",-2.23325599586838,-1.13563505491576,-1.20850135281151,-1.07061200198411,0.15431253353706,0.32649975084514,0.0356306563734276,0.262960582473249,-2.38756852940545,-1.4621348057609,-1.24413200918493,-1.33357258445736
"C47B2.2",0.502879340967352,-0.532386537866329,-0.0607397216247674,-0.80151752866418,-0.413660583324872,-0.232657935139707,-0.445070861183616,-0.532443123028706,0.916539924292224,-0.299728602726623,0.384331139558848,-0.269074405635473
"C47B2.9",-1.33737626125436,-2.61231588457898,-2.31018116462757,-2.40753434751769,-1.53652852454942,-1.49148046441449,-1.8762010485027,-1.59179439981136,0.199152263295065,-1.12083542016449,-0.433980116124871,-0.815739947706337
"C47D12.2",-1.13464370720028,-0.988688388690228,-0.316720070641398,-0.216672512044115,1.00337740360583,1.12146662965339,0.463135336600622,0.615143799621383,-2.1380211108061,-2.11015501834362,-0.779855407242019,-0.831816311665498
"C47E12.2",-0.58533756286622,-0.2063724721456,-1.11540029134969,-1.03508739478163,1.51358777615162,0.946197280610687,0.765725747811499,0.677661477163462,-2.09892533901784,-1.15256975275629,-1.88112603916119,-1.71274887194509
"C47E12.3",0.2081449654248,-1.14078987671644,-1.51566770704058,-1.94701732891888,0.13091860705758,0.360602710712259,-0.342750748651985,-0.0469007902620095,0.0772263583672201,-1.5013925874287,-1.1729169583886,-1.90011653865687
"C47E8.4",0.782687234935064,1.0638545803979,0.912219034001918,0.960293508871218,0.17453454371748,0.648352226603416,0.588392999192351,0.521025419186448,0.608152691217583,0.415502353794481,0.323826034809567,0.439268089684771
"C47F8.1",-2.23325599586838,-1.5329438561949,-1.3423809119006,-1.28057642688384,-0.265214494666085,-1.29901833431971,-0.856783504990924,-0.714898039829774,-1.9680415012023,-0.233925521875189,-0.485597406909673,-0.565678387054068
"C47G2.3",-1.88668240558841,-1.88972294510494,-2.20881488760053,-1.28249031708707,-0.0278759397113088,0.411005277569019,0.158983662973639,0.318753820857929,-1.8588064658771,-2.30072822267396,-2.36779855057417,-1.601244137945
"C47G2.4",-1.68394985153433,-1.79539938731957,-1.71840026109466,-0.943296636169797,1.81812912625655,1.27239132579515,1.33813469370635,1.35649514334059,-3.50207897779088,-3.06779071311472,-3.05653495480102,-2.29979177951039
"C48B4.11",-1.88668240558841,-2.51094960755194,-1.99699042250373,-2.08564676503087,0.77649750969212,0.639025176288642,0.507613178300835,0.745389326324967,-2.66317991528053,-3.14997478384058,-2.50460360080456,-2.83103609135584
"C48B4.6",-1.19353522502847,-1.98088372350192,-1.9341618154335,-1.61986628476859,-0.540810899776778,-0.066385247935409,-0.891459971875133,-1.33114684003033,-0.652724325251689,-1.91449847556651,-1.04270184355837,-0.288719444738259
"C48B4.7",-0.604207726857644,0.392342620130204,-0.166693283318858,0.345572790944925,-1.23972258544351,-0.590957295211958,-0.926541826596175,-0.908986991811386,0.63551485858587,0.983299915342162,0.759848543277317,1.25455978275631
"C48B4.9",-0.87923089531728,-1.61506987293791,-1.11963768092813,-1.14756075904309,0.0128321970146704,0.0244123035309937,-0.247810022073704,0.119218025391623,-0.89206309233195,-1.63948217646891,-0.871827658854426,-1.26677878443471
"C48B6.2",-2.23325599586838,-1.74981899812108,-1.49326466736816,-1.72729487118526,-0.240336167536558,0.227485145416124,-0.26075359154456,-0.33744022086953,-1.99291982833183,-1.97730414353721,-1.2325110758236,-1.38985465031573
"C48B6.9",-1.88668240558841,-1.71643614996495,-2.06497385137464,-1.66975845669491,-1.95985219127145,-1.29241745855432,-1.90033156881537,-1.87569630275856,0.0731697856830349,-0.424018691410633,-0.164642282559266,0.205937846063657
"C49C3.6",-1.33737626125436,-0.833217348555614,-0.355909032055371,0.0232136954695736,-0.351806069307507,0.644501428415369,-0.25477204317556,0.113541901824123,-0.98557019194685,-1.47771877697098,-0.101136988879811,-0.0903282063545499
"C49C3.7",-2.23325599586838,-1.5329438561949,-0.913681304877615,-0.419609027687292,0.195950048349372,0.397777349132495,0.102782772344612,0.516028807273071,-2.42920604421776,-1.9307212053274,-1.01646407722223,-0.935637834960363
"C49C3.8",-2.57982958614836,-1.5765322029811,-1.05752234110351,-1.63644381672974,-0.156311109587153,-1.34788615905034,-0.70888806468147,-0.788854324457177,-2.4235184765612,-0.228646043930759,-0.348634276422035,-0.847589492272565
"C49F5.3",0.425804001053723,0.594285907546095,0.31235945751882,0.315809271985087,-1.07943775328488,-0.434990435528972,-0.580750831711359,-0.451668618500692,1.5052417543386,1.02927634307507,0.893110289230179,0.767477890485778
"C49F5.6",-1.42853703965134,0.165245110168182,0.402522978921048,0.684312442155293,0.436661549349073,0.406412981388587,-0.0295827009062523,-0.148420316026729,-1.86519858900041,-0.241167871220405,0.4321056798273,0.832732758182022
"C49H3.3",-0.802155555403651,-0.466289910404265,-0.708186291776886,-0.449364221936187,0.76490310576773,1.11294595861805,0.866487444969581,1.23199264941904,-1.56705866117138,-1.57923586902231,-1.57467373674647,-1.68135687135522
"C49H3.4",-0.153814454188549,-0.513842140811045,-0.764659937948411,-0.777960921532903,-1.40591117543098,-0.646044872389271,-1.0492456350857,-0.792495975545231,1.25209672124243,0.132202731578226,0.284585697137289,0.0145350540123284
"C49H3.9",-1.48121729748025,-1.21271039482939,-0.885349133550864,-0.865725028052394,-0.668619366865517,-0.640101660983305,-0.542157275526596,-0.354602309552837,-0.812597930614731,-0.572608733846082,-0.343191858024268,-0.511122718499556
"C50B6.3",1.16627193516101,0.893266512010674,0.861190085020036,1.19773762031111,0.285680495115453,0.465742319853386,0.430557734661236,0.366833375771207,0.88059144004556,0.427524192157287,0.4306323503588,0.830904244539902
"C50C3.1",-1.33737626125436,-1.99108922213198,-1.63316861435202,-2.08564676503087,0.541419549984388,0.355373383728042,-0.0356998968145052,0.352587035889958,-1.87879581123875,-2.34646260586002,-1.59746871753751,-2.43823380092083
"C50D2.5",0.80095679825367,1.11867353023663,1.15497566456428,1.07208628079436,-0.998713910783469,-0.309813886556384,-0.53645320139357,-0.347965876335457,1.79967070903714,1.42848741679301,1.69142886595785,1.42005215712982
"C50D2.7",-1.6068745116207,-2.47241193759513,-2.18247475868607,-2.62725680525131,-0.492407894420903,-0.299835399492917,-1.1738474329519,-1.05472038840215,-1.1144666171998,-2.17257653810221,-1.00862732573417,-1.57253641684916
"C50D2.9",0.128220614953852,0.196818953486094,-0.0929840172246515,-0.476625285837637,-0.535389878320444,-0.632473151515888,-0.588652441715892,-0.995700664860778,0.663610493274296,0.829292105001982,0.495668424491241,0.519075379023141
"C50E3.12",0.968117024400408,1.32301412424917,1.08346557476315,1.1701190861115,-0.191670770385904,-0.495545061653967,-0.422869038168489,-0.76173316418174,1.15978779478631,1.81855918590313,1.50633461293164,1.93185225029324
"C50E3.13",1.10402470003883,1.13243694205458,1.00865117430989,1.04235890809887,1.09034602523815,0.606420739614494,0.685128377680738,0.477965480743077,0.0136786748006734,0.526016202440086,0.32352279662915,0.564393427355796
"C50E3.5",-0.970391673714257,-0.800545738432542,-0.641540816673963,-0.412530906782682,-0.365276693543617,-0.367948997838875,-0.424028404386356,-0.207852067266201,-0.60511498017064,-0.432596740593667,-0.217512412287607,-0.204678839516482
"C50F2.2",0.868517579662998,1.3844991279189,0.998504238166265,1.5473104707371,1.00930673013888,1.71003017397506,1.26131349043882,1.3529892151532,-0.140789150475886,-0.325531046056164,-0.262809252272553,0.194321255583904
"C50F4.12",-1.29735490741759,-0.250084857634413,-0.103094259614279,-0.362855393061163,-0.7288022214181,-0.796080455051045,-0.820053009972911,-0.750308401109088,-0.56855268599949,0.545995597416632,0.716958750358632,0.387453008047925
"C50F4.16",-0.931911153146193,-1.99108922213198,-1.29292447606812,-1.16441282776664,0.459858038883988,0.555975022938867,-0.121391702372156,0.247989185698336,-1.39176919203018,-2.54706424507085,-1.17153277369596,-1.41240201346497
"C50F4.6",-0.58533756286622,0.171491903872874,-0.108163625936435,-0.128638405564943,0.778737836410843,0.185370395774897,0.931257123535287,0.956225223538315,-1.36407539927706,-0.0138784919020225,-1.03942074947172,-1.08486362910326
"C52B9.4",-0.485002215135145,-0.224543593237817,-0.152550695446759,0.63323115194094,-0.463406067783791,-0.192640858117097,-0.497919031287274,-0.947436732379811,-0.0215961473513542,-0.0319027351207201,0.345368335840515,1.58066788432075
"C52E12.1",1.08993926155548,1.74411148096699,2.04163026998116,1.93312829535692,1.55080602070888,1.42298809217832,1.65878558164406,1.42873848300379,-0.460866759153402,0.321123388788672,0.382844688337101,0.504389812353135
"C53A5.16",-1.13464370720028,-1.26849628265794,-1.5946309443952,-1.24974629091839,-0.626988872623492,-0.47650686763187,-0.682305796044549,-0.630758101472942,-0.507654834576784,-0.791989415026069,-0.912325148350653,-0.618988189445448
"C53A5.17",-2.0305234418143,-0.807588457674216,-0.812315027850574,-0.384622642994479,-0.300054939887094,0.185411550578744,-0.15901619905911,-0.442833160961865,-1.73046850192721,-0.993000008252959,-0.653298828791464,0.0582105179673862
"C53A5.6",-1.42853703965134,-0.393031438523332,-0.0932656016358735,-0.316407338344887,-1.59397894701966,-1.3920960069748,-1.4653831128707,-1.55412448084345,0.165441907368326,0.999064568451466,1.37211751123483,1.23771714249856
"C53B4.4",-0.66550888790381,-1.19657576454499,-1.52271042628226,-1.47453231024887,1.04230557370526,1.3973548066071,0.934565981767577,0.826736024939867,-1.70781446160907,-2.59393057115209,-2.45727640804983,-2.30126833518874
"C53D5.1",0.0592277434669009,-0.616967989183963,-0.501636869690107,-0.120341662750972,-1.07626279101063,-1.08506703892892,-1.14154879546487,-1.69047784051879,1.13549053447753,0.468099049744952,0.639911925774765,1.57013617776782
"C53D6.4",0.228555962684928,0.105123669599845,0.0323661036019505,-0.188109169570091,-0.930908217664123,-0.419282056556543,-0.537822128711121,-0.886152854833163,1.15946418034905,0.524405726156388,0.570188232313071,0.698043685263072
"C53D6.6",-0.73538985909139,-0.0228801783755495,-0.410873901083626,0.135049726067696,-0.829554735915764,-0.964417673017902,-1.39694608786449,-1.19926571676044,0.0941648768243741,0.941537494642352,0.98607218678086,1.33431544282814
"C54C6.6",1.03072296294289,0.971114625173858,0.51425635619873,0.639556764644779,-0.95693341301788,-1.05387744641699,-1.02868140783853,-1.16250963704248,1.98765637596077,2.02499207159084,1.54293776403726,1.80206640168725
"C54G4.7",-0.931911153146193,-1.35965706105492,-1.26025489515759,-0.873635297316154,-0.799841283183789,-0.880220755471065,-1.23244021799575,-0.69224072571216,-0.132069869962404,-0.479436305583852,-0.0278146771618368,-0.181394571603994
"C54G4.9",0.468082695067755,0.399371267153249,0.597831291090883,0.638729076141919,-0.171116628547683,-0.781748734453892,-0.0582200046700011,-0.298111666101783,0.639199323615438,1.18112000160714,0.656051295760884,0.936840742243702
"C55A6.1",-1.6068745116207,-1.62211259217959,-1.806455409492,-1.85616627446336,1.01786310377803,1.87135718243893,1.14803189061457,1.50440249270634,-2.62473761539873,-3.49346977461851,-2.95448730010658,-3.36056876716971
"C55A6.10",-2.23325599586838,-1.99108922213198,-1.99699042250373,-1.99164603918173,-1.31756899350654,-1.20854696765724,-2.11744825277587,-1.04087072076453,-0.91568700236184,-0.782542254474736,0.120457830272138,-0.950775318417195
"C55B6.1",1.67876700955976,1.40638747669562,1.28249878391064,1.25479995065269,-0.643415742899416,-0.82391949467866,-0.67290522799369,-0.839863422648926,2.32218275245918,2.23030697137428,1.95540401190433,2.09466337330162
"C55B7.11",-1.88668240558841,-1.86338281619048,-1.86224129732056,-1.58866543507327,0.451818227558578,0.27728896752864,0.186264317224792,0.253889937729339,-2.33850063314699,-2.14067178371912,-2.04850561454535,-1.84255537280261
"C56A3.4",-0.846961634748495,-1.16254272096385,-0.979733733944275,-1.04338556711919,1.40990550408188,1.34234963589532,1.41022901505384,1.46021371462227,-2.25686713883037,-2.50489235685917,-2.38996274899812,-2.50359928174146
"C56A3.5",-2.57982958614836,-1.67789848000814,-0.618057861715412,-0.126592171451793,0.319030927811355,0.849731259010402,0.238353279893238,0.449283373362465,-2.89886051395971,-2.52762973901854,-0.85641114160865,-0.575875544814258
"C56A3.8",-1.13464370720028,-1.14078987671644,-0.961774278039479,-0.783238272567542,-0.8087484825926,-0.613030830985476,-1.13814300328603,-0.974146347055623,-0.325895224607676,-0.527759045730965,0.176368725246556,0.190908074488081
"C56C10.11",-1.16322291412025,-1.85118527514812,-2.41154744165461,-2.90451567747529,-0.696052080414148,-1.26724827438494,-0.781796810910721,-0.878999707373593,-0.467170833706102,-0.583937000763186,-1.62975063074389,-2.0255159701017
"C56C10.7",1.13165603937635,1.17889234683712,0.890628190470578,0.950755293320325,0.0988762035917004,-0.367775882626813,0.16554283281797,-0.113433397523866,1.03277983578465,1.54666822946393,0.725085357652608,1.06418869084419
"C56C10.9",-1.88668240558841,-2.23629653538491,-1.70508913246496,-0.953054669003683,0.133179261992181,0.741006204908799,0.28548020354194,0.696812785391709,-2.01986166758059,-2.97730274029371,-1.9905693360069,-1.64986745439539
"C56E6.2",-0.831575805415118,-1.49298168095943,-1.56124809623907,-1.49414455288411,-0.981362088210221,-0.243572422017132,-0.735106325481032,-0.112023614736421,0.149786282795103,-1.2494092589423,-0.826141770758039,-1.38212093814769
"C56G2.15",-2.23325599586838,-1.6606502621364,-2.06497385137464,-2.14318317952123,0.540959138315115,0.457585888225362,0.124925232806146,0.615127541441483,-2.7742151341835,-2.11823615036176,-2.18989908418078,-2.75831072096271
"C56G2.5",-2.0305234418143,-2.33766281241195,-2.17027721764371,-1.91055301756009,-0.965798792601965,-1.08307935663283,-1.08136883540602,-1.5370267160476,-1.06472464921234,-1.25458345577912,-1.08890838223769,-0.373526301512496
"CD4.8",-1.68394985153433,-2.51094960755194,-2.23826064651462,-1.79862985997301,-0.881705410801677,-0.820296270599692,-1.0064437535057,-1.26194979392809,-0.802244440732654,-1.69065333695225,-1.23181689300892,-0.53668006604492
"D1007.10",-0.532657305037307,-0.663867642657663,-1.23642735020651,-0.962729385860526,-1.37483053318423,-1.50855455412717,-1.11074694931744,-1.07341687728584,0.842173228146921,0.844686911469509,-0.125680400889066,0.11068749142531
"D1007.15",-0.87923089531728,-1.5765322029811,-1.985360418595,-1.8577599083932,-1.6177856209049,-1.68552534823808,-2.68134025633289,-1.29371985386286,0.738554725587623,0.108993145256983,0.695979837737886,-0.564040054530337
"D1007.4",-1.77511062993131,-0.649011787539963,-0.251274734636492,-0.225632488881717,-0.811820307736556,-0.811266533567708,-0.894317397295719,-0.831540607459879,-0.963290322194751,0.162254746027745,0.643042662659227,0.605908118578162
"D1007.5",-0.421085529380203,-0.755678616479655,-1.57849631411081,-1.37457715273299,0.982506443195509,0.863301231245319,0.451165143380725,0.346433849928766,-1.40359197257571,-1.61897984772497,-2.02966145749153,-1.72101100266176
"D1007.8",-0.165672717497207,-0.2698396491671,0.376249490017648,0.170299550529631,-0.670389797320825,-0.879732270691892,-0.503967702662842,-0.579771587880976,0.504717079823618,0.609892621524792,0.88021719268049,0.750071138410607
"D1014.4",-1.68394985153433,-1.95705617855084,-1.56124809623907,-1.72729487118526,0.0542665619441675,0.514727124172274,0.0995433509806918,0.434849998553842,-1.7382164134785,-2.47178330272311,-1.66079144721976,-2.1621448697391
"D1022.4",-1.33737626125436,-1.34745952001256,-0.927823892749713,-0.64186482350706,-0.262290512570776,-0.763429106360306,-0.428265907884804,-0.0748555137100394,-1.07508574868358,-0.584030413652252,-0.499557984864909,-0.567009309797021
"D1037.1",-0.788070116920303,-0.649887445177763,0.00667617011250815,0.670880241262893,0.30752938608492,0.908270985225355,0.590424585431041,0.695836397838843,-1.09559950300522,-1.55815843040312,-0.583748415318533,-0.0249561565759499
"D1043.1",0.834526449672484,1.18909694658916,1.33135879619635,1.54512162169294,0.800070384635124,0.326925302301736,0.787238997772915,0.56360877437294,0.0344560650373598,0.862171644287426,0.544119798423434,0.98151284732
"D1044.6",-0.950781317137617,-0.943675536625374,-1.71452421446067,-1.94701732891888,1.77000934478128,1.88354101063823,1.54065956212099,1.59795853266439,-2.7207906619189,-2.8272165472636,-3.25518377658167,-3.54497586158327
"D1046.2",1.46735963633812,1.362364736123,1.26542683274865,1.40178206083761,0.171011634529449,-0.322358035655977,-0.0334624516213743,-0.299285720333788,1.29634800180867,1.68472277177898,1.29888928437002,1.7010677811714
"D1054.1",-1.33737626125436,-1.81780242699199,-1.63316861435202,-1.7719235814481,-1.53250485524909,-2.10675602791393,-2.08276696618484,-1.59179439981135,0.195128593994728,0.28895360092194,0.449598351832822,-0.180129181636748
"D1054.3",1.1612298756277,1.32673778520655,1.10300006693192,1.11636299659516,0.661013158156627,0.915151834411868,0.976644398308792,0.988093567383198,0.500216717471073,0.411585950794686,0.126355668623127,0.128269429211967
"D1069.3",0.285220305338429,-0.117638141135552,-0.0354407186293709,-0.0107486286078829,-0.533929130920016,-0.545940116946236,-0.546355943671218,-0.496006111227981,0.819149436258446,0.428301975810685,0.510915225041847,0.485257482620098
"D1081.6",-2.0305234418143,-2.61231588457898,-1.86224129732056,-2.09944533932826,-1.65780035461141,-2.72700680815227,-1.74037710276136,-0.768545729958915,-0.372723087202893,0.114690923573288,-0.121864194559192,-1.33089960936935
"D1081.7",-0.388816268811417,-1.15692450700083,-1.07477055897524,-1.25138564435923,1.44432705138456,1.27051202609314,1.41988798346607,1.00989501936989,-1.83314332019598,-2.42743653309397,-2.49465854244132,-2.26128066372911
"D2005.3",-0.58533756286622,-0.203413857733849,-0.031944158135686,0.10891032567622,-0.295200073127245,-0.16436123147142,-0.211615289695538,0.150565334912691,-0.290137489738976,-0.0390526262624289,0.179671131559852,-0.0416550092364707
"D2005.4",0.0166488392967474,0.17634642533715,1.03343221156066,1.13809224922314,1.18111120613601,0.16512396877751,0.658205103786407,0.833275864218349,-1.16446236683926,0.0112224565596399,0.37522710777425,0.304816385004791
"D2005.7",-0.0178475964467283,0.0682806000214277,0.197128524832853,0.0603248256171947,-0.661029955655999,-0.863180506564122,-0.415141700076391,-0.549540887824557,0.64318235920927,0.931461106585549,0.612270224909244,0.609865713441751
"D2013.6",-1.0343083594692,-0.764770527522373,-0.639862958026966,-0.90594145474113,-1.07054642216052,-1.46328737374082,-1.50128897408339,-0.776358587616255,0.0362380626913208,0.698516846218445,0.861426016056424,-0.129582867124875
"D2023.6",-1.22580448559725,-1.43719579313088,-1.63316861435202,-2.62725680525131,2.00290425930471,1.78652160273169,1.14583471327115,1.08646319757378,-3.22870874490196,-3.22371739586257,-2.77900332762316,-3.7137200028251
"D2024.5",-1.68394985153433,-0.263900527303175,-0.830345718974544,-0.343720748640615,0.0808776807222368,0.177400712897509,-0.183543536480717,0.296453800831794,-1.76482753225657,-0.441301240200684,-0.646802182493827,-0.640174549472409
"D2030.11",-2.57982958614836,-1.85118527514812,-1.69599722142224,-1.35191141567159,-0.441810678287454,-1.03455040621985,-0.482735909631489,-0.277890136478415,-2.1380189078609,-0.816634868928276,-1.21326131179075,-1.07402127919317
"D2030.2",1.58920367661104,1.60126777743162,1.4721538130296,1.54179071228354,0.595408140860942,0.637992370309227,0.430717213273058,0.428354369329343,0.993795535750101,0.963275407122391,1.04143659975655,1.11343634295419
"D2030.3",-1.48121729748025,-1.24215615374348,-1.44374718892764,-1.38274155163704,0.843004630950898,1.25733480774774,0.801685362413247,0.955133032217028,-2.32422192843115,-2.49949096149122,-2.24543255134088,-2.33787458385407
"D2030.4",-1.0343083594692,-0.3959173848533,-0.617459918354544,-0.120757895991737,-1.34123941596725,-0.560295474199767,-1.00718367241847,-0.640917256506916,0.306931056498055,0.164378089346467,0.389723754063926,0.520159360515179
"D2030.7",-0.710994777006674,-0.820556415350925,-0.201538123945594,-0.238215253963831,2.36334409856156,1.60887308399385,1.86233985729404,1.72905348751089,-3.07433887556823,-2.42942949934478,-2.06387798123963,-1.96726874147472
"D2030.8",1.5018560720816,1.98122195552513,1.87397990475005,1.80720952808834,0.589747264208428,0.0205786404192231,0.401353682649914,0.0753414885200508,0.91210880787317,1.96064331510591,1.47262622210014,1.73186803956829
"D2045.2",1.03400166321597,1.35533583928363,1.62399713871396,2.03742500198439,-0.531583767194803,-0.239128771859599,-0.739722828326488,-1.05186083332147,1.56558543041077,1.59446461114323,2.36371996704045,3.08928583530586
"D2096.12",-0.846961634748495,0.102448287472799,-0.280257101388257,0.110773473908637,-0.252268771955715,-0.366443435815939,-0.294761539064155,-0.366729407321805,-0.59469286279278,0.468891723288738,0.0145044376758985,0.477502881230442
"D2096.7",-0.324399832889933,-0.811464504308207,-0.557002235972913,-0.789208865197478,-0.993112060359076,-1.09510503234484,-0.682259763249398,-0.860977300283501,0.668712227469143,0.283640528036636,0.125257527276484,0.0717684350860227
"DY3.8",2.29801209273551,2.18581616368501,1.80325572317134,2.16723859966686,0.216080001766247,0.171997064511755,0.342801944210726,0.382957532660156,2.08193209096926,2.01381909917326,1.46045377896061,1.78428106700671
"E01A2.1",1.32188794232773,1.26977206843103,1.15239681154816,0.938485395986189,-0.339060824639356,-0.549759382153363,-0.16460899314955,-0.0127484475992113,1.66094876696708,1.81953145058439,1.31700580469771,0.9512338435854
"E01A2.2",1.27549707560224,2.08636965994331,2.27085011071773,2.52558962148898,1.62197877106701,1.58224292044865,1.80947793118537,1.47831511569179,-0.346481695464767,0.504126739494667,0.461372179532352,1.04727450579719
"E01A2.5",-2.23325599586838,-1.48736346699641,-1.40409593138348,-0.689594371077095,-0.580820821410486,-0.190433272154615,-0.5178018765684,-0.384061925719926,-1.6524351744579,-1.2969301948418,-0.886294054815078,-0.305532445357169
"E01G4.3",-1.88668240558841,-1.85118527514812,-1.73453489137906,-1.80838789280689,-1.30382828431873,-0.925323286146324,-1.41591720314194,-0.727777304064912,-0.582854121269687,-0.925861989001801,-0.318617688237122,-1.08061058874198
"E01G4.5",-2.23325599586838,-2.61231588457898,-2.5848342367946,-2.22427620114286,-1.6867527026425,-0.93790339547394,-1.71656286996214,-0.355883287975369,-0.546503293225886,-1.67441248910504,-0.868271366832461,-1.86839291316749
"E02H1.1",-2.23325599586838,-2.38324320161044,-2.38210168274051,-2.13027547529371,-0.813885156669353,-0.65598399074007,-0.707129889103713,-0.351010037523215,-1.41937083919903,-1.72725921087037,-1.6749717936368,-1.7792654377705
"E02H1.5",-0.73538985909139,-0.595215144936556,-0.483968130272623,-0.299521471196157,-0.121582097975812,0.0369466692969438,-0.020718209504063,-0.185916833427782,-0.613807761115578,-0.6321618142335,-0.46324992076856,-0.113604637768374
"E02H1.6",-1.26030092134073,-1.81264760519131,-2.13689436948758,-2.09944533932826,-0.316352142879658,-0.147429377176663,-0.632323166279107,-0.720528512192682,-0.943948778461071,-1.66521822801465,-1.50457120320848,-1.37891682713558
"E02H4.6",0.184884957607354,0.232012091956365,0.229462687380641,0.101545242709066,-0.956947237679696,-0.829120762822083,-1.27437116115605,-1.24958147013035,1.14183219528705,1.06113285477845,1.50383384853669,1.35112671283941
"EEED8.10",-1.88668240558841,-1.04504181365242,-0.800117486808216,-0.464585261929842,0.545934234849235,0.979662600224249,0.716459899713533,0.756652580833545,-2.43261664043765,-2.02470441387666,-1.51657738652175,-1.22123784276339
"EEED8.14",-2.23325599586838,-2.26574229429901,-1.47713003708377,-1.54807726627393,-0.0783555903707236,0.462859235654269,-0.205773118532712,-0.0213319073560552,-2.15490040549766,-2.72860152995328,-1.27135691855106,-1.52674535891788
"EEED8.15",-1.54010881530844,-1.07280644784553,-0.492081566485058,-0.23583072497245,-1.38342992986374,-1.03482464180367,-1.33983992671461,-1.37273074168782,-0.156678885444697,-0.0379818060418617,0.847758360229553,1.13690001671537
"EEED8.3",2.5557265776822,2.79072525837305,2.80830747712331,2.72035507225818,2.3796642883526,1.84347197361808,2.44775535741437,2.35037604052547,0.176062289329602,0.94725328475497,0.360552119708942,0.369979031732702
"EGAP2.1",-0.257634136577671,-0.393948870745573,-0.0806301773338138,-0.266481367993388,-1.25337790900968,-1.55918139789141,-1.23557667605539,-1.1964763002036,0.99574377243201,1.16523252714584,1.15494649872158,0.929994932210215
"F01D4.5",-1.10761009656514,-0.0357035019724372,-0.0140794171401497,0.356351426749941,-1.06078701909373,-0.521833229753028,-0.779299920334335,-0.566688732840463,-0.0468230774714122,0.486129727780591,0.765220503194186,0.923040159590405
"F01F1.11",-0.470075733560304,0.715008933358277,1.24201170968081,1.3853233705848,2.0576301413913,1.28670944448701,1.59629609728448,1.31640168040117,-2.5277058749516,-0.571700511128732,-0.354284387603667,0.0689216901836291
"F01F1.15",-0.0391274036561263,-0.534927427919482,-0.492081566485058,-0.536646204327704,-0.543155322127298,-0.304250475076258,-0.297452685180031,-0.323330452621734,0.504027918471172,-0.230676952843225,-0.194628881305027,-0.213315751705971
